"","ensembl_gene_id","ensembl_gene_id_version.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version.y","external_gene_name","gene_biotype"
"4177","ENSG00000137571","ENSG00000137571.10",9.52150669662582,4.10950667287163,0.899509653286084,4.56860763846036,4.90974907991303e-06,1.78083798364217e-05,"ENSG00000137571.11","SLCO5A1","protein_coding"
"4178","ENSG00000137574","ENSG00000137574.10",664.769473288333,-0.234800205012214,0.0911763511265434,-2.57523142910529,0.0100173035411051,0.0229830885297593,"ENSG00000137574.11","TGS1","protein_coding"
"4179","ENSG00000137575","ENSG00000137575.11",784.913218884265,0.900723017394103,0.077305393752041,11.6514899372118,2.254816195148e-31,3.94027784746388e-30,"ENSG00000137575.12","SDCBP","protein_coding"
"4180","ENSG00000137601","ENSG00000137601.16",439.726878896337,0.51436410922325,0.0889356899654676,5.78355111904985,7.31399482413881e-09,3.50631187924559e-08,"ENSG00000137601.17","NEK1","protein_coding"
"4181","ENSG00000137628","ENSG00000137628.16",163.647118812967,-1.22688013796497,0.133519918884471,-9.1887423855203,3.97460814020738e-20,4.13381829582364e-19,"ENSG00000137628.18","DDX60","protein_coding"
"4182","ENSG00000137642","ENSG00000137642.12",395.724185109558,-0.521149760917965,0.120987177434715,-4.30747928803594,1.65125552322178e-05,5.66564805109178e-05,"ENSG00000137642.13","SORL1","protein_coding"
"4183","ENSG00000137656","ENSG00000137656.11",371.87541193419,-0.550022150725952,0.0879972544011783,-6.25044672664909,4.09280323227624e-10,2.19007346650864e-09,"ENSG00000137656.12","BUD13","protein_coding"
"4184","ENSG00000137673","ENSG00000137673.8",28.38215874924,2.23781777206883,0.317907560736172,7.03920902946368,1.93334154823018e-12,1.23921156838121e-11,"ENSG00000137673.9","MMP7","protein_coding"
"4185","ENSG00000137693","ENSG00000137693.13",381.029580156512,6.56736464691243,0.596765421981265,11.0049349459772,3.61776958143186e-28,5.53397817727941e-27,"ENSG00000137693.14","YAP1","protein_coding"
"4186","ENSG00000137699","ENSG00000137699.16",51.425595291658,-3.1862025417153,1.35066093783554,-2.35899510562677,0.0183244974472989,0.0396294093656954,"ENSG00000137699.17","TRIM29","protein_coding"
"4187","ENSG00000137700","ENSG00000137700.17",552.529876040567,0.241238426517478,0.0824042678447104,2.92749917967948,0.00341699962258332,0.00856531024873505,"ENSG00000137700.18","SLC37A4","protein_coding"
"4188","ENSG00000137709","ENSG00000137709.9",14.8568661321793,2.31542786495442,0.831394499095154,2.78499300569634,0.0053528877703513,0.0129552151568463,"ENSG00000137709.10","POU2F3","protein_coding"
"4189","ENSG00000137710","ENSG00000137710.14",1619.07962183975,0.798453564467416,0.0742513815133886,10.7533832797905,5.71269740487061e-27,8.31027226459522e-26,"ENSG00000137710.17","RDX","protein_coding"
"4190","ENSG00000137713","ENSG00000137713.15",913.118007349936,-0.805111731337759,0.0677040109301373,-11.8916401004446,1.30812279263209e-32,2.4146407783997e-31,"ENSG00000137713.16","PPP2R1B","protein_coding"
"4191","ENSG00000137752","ENSG00000137752.23",106.963133920838,1.08444468162811,0.147218888729686,7.36620613689934,1.75552302129343e-13,1.20468037131307e-12,"ENSG00000137752.24","CASP1","protein_coding"
"4192","ENSG00000137760","ENSG00000137760.14",232.636263755148,-0.68983558425678,0.11075420115359,-6.22852746958233,4.70839543120171e-10,2.50483444034335e-09,"ENSG00000137760.15","ALKBH8","protein_coding"
"4193","ENSG00000137764","ENSG00000137764.19",312.956844452018,1.07450072915278,0.12209160797448,8.80077465584184,1.35874942633356e-18,1.28869990927646e-17,"ENSG00000137764.20","MAP2K5","protein_coding"
"4194","ENSG00000137766","ENSG00000137766.16",59.0213679973534,-9.82327586898237,1.2000585356346,-8.18566392995803,2.7080647907757e-16,2.22292044821297e-15,"ENSG00000137766.18","UNC13C","protein_coding"
"4195","ENSG00000137767","ENSG00000137767.13",164.021977551466,-7.4355808988358,1.02919155845728,-7.22468119538547,5.02278748004428e-13,3.34740745711932e-12,"ENSG00000137767.14","SQOR","protein_coding"
"4196","ENSG00000137770","ENSG00000137770.13",1037.01547586321,0.279883687690185,0.061234266551992,4.57070368357469,4.86089202905667e-06,1.76399065439053e-05,"ENSG00000137770.14","CTDSPL2","protein_coding"
"4197","ENSG00000137776","ENSG00000137776.16",1521.71363113628,-0.666233578906235,0.140070522692195,-4.75641531209448,1.97060851719818e-06,7.44519894887774e-06,"ENSG00000137776.17","SLTM","protein_coding"
"4198","ENSG00000137801","ENSG00000137801.10",8942.62072990187,2.24177012898787,0.795736827831012,2.81722555822683,0.00484404933839217,0.011819563522093,"ENSG00000137801.11","THBS1","protein_coding"
"4199","ENSG00000137804","ENSG00000137804.12",1862.37337045618,0.381223513446751,0.0615474906849068,6.19397329126592,5.86661722641601e-10,3.09997868644345e-09,"ENSG00000137804.14","NUSAP1","protein_coding"
"4200","ENSG00000137814","ENSG00000137814.10",637.492585995722,0.257867967603774,0.0722991903549306,3.56667849719825,0.000361534582040262,0.00105268672177842,"ENSG00000137814.12","HAUS2","protein_coding"
"4201","ENSG00000137815","ENSG00000137815.14",1053.65595842496,-0.188485447898101,0.0688405855518746,-2.73799890554488,0.0061814281636447,0.0147829342452498,"ENSG00000137815.14","RTF1","protein_coding"
