"","ensembl_gene_id","ensembl_gene_id_version.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version.y","external_gene_name","gene_biotype"
"3584","ENSG00000131446","ENSG00000131446.16",1223.57102537682,2.0582659249999,0.0818067274146123,25.160105898971,1.09553080351938e-139,2.40644296301068e-137,"ENSG00000131446.17","MGAT1","protein_coding"
"3585","ENSG00000131459","ENSG00000131459.12",17.9074597051287,4.20449673533153,1.07319367756103,3.91774273669484,8.93820230733446e-05,0.000280601045995296,"ENSG00000131459.13","GFPT2","protein_coding"
"3586","ENSG00000131462","ENSG00000131462.7",1129.37289190085,-0.356453316872608,0.0818347049127795,-4.35577200715174,1.32598739606566e-05,4.59918508479051e-05,"ENSG00000131462.9","TUBG1","protein_coding"
"3587","ENSG00000131467","ENSG00000131467.10",2632.00054617092,-0.36075033517271,0.0413688943448312,-8.72032818101612,2.77396590673213e-18,2.58081046621253e-17,"ENSG00000131467.11","PSME3","protein_coding"
"3588","ENSG00000131470","ENSG00000131470.14",240.076525962472,-0.303595997996406,0.123005917605892,-2.4681414025065,0.0135816656958019,0.0302233683187098,"ENSG00000131470.15","PSMC3IP","protein_coding"
"3589","ENSG00000131471","ENSG00000131471.6",16.6181802166467,1.08071629108379,0.437591403958681,2.46969268890353,0.0135229167465212,0.0301066019511476,"ENSG00000131471.7","AOC3","protein_coding"
"3590","ENSG00000131475","ENSG00000131475.6",837.141237744405,-0.253910724533026,0.0669662801415263,-3.79162055883067,0.000149667463241834,0.000457372773729845,"ENSG00000131475.7","VPS25","protein_coding"
"3591","ENSG00000131558","ENSG00000131558.14",1323.5479733285,0.738573129351367,0.0731011299799629,10.1034434016794,5.33358215602053e-24,6.79173713850127e-23,"ENSG00000131558.15","EXOC4","protein_coding"
"3592","ENSG00000131584","ENSG00000131584.18",566.243893026668,0.709936925787488,0.156744600177178,4.52925922159361,5.91908438377695e-06,2.13005582526285e-05,"ENSG00000131584.19","ACAP3","protein_coding"
"3593","ENSG00000131591","ENSG00000131591.17",143.461971231156,0.539722448589011,0.211685275010794,2.54964568773851,0.0107832446412793,0.0245277779631708,"ENSG00000131591.18","C1orf159","protein_coding"
"3594","ENSG00000131626","ENSG00000131626.16",1307.75978558705,0.659376485275475,0.0674112714686872,9.78139813876316,1.35328031131529e-22,1.59475082179998e-21,"ENSG00000131626.19","PPFIA1","protein_coding"
"3595","ENSG00000131634","ENSG00000131634.13",19.5781229019525,1.26650555096232,0.342322032505283,3.69974886422999,0.000215812921148901,0.000646732145423842,"ENSG00000131634.14","TMEM204","protein_coding"
"3596","ENSG00000131650","ENSG00000131650.13",291.469381094558,-1.15486296084239,0.147052153810597,-7.8534243186254,4.0482913182551e-15,3.07698156044261e-14,"ENSG00000131650.14","KREMEN2","protein_coding"
"3597","ENSG00000131652","ENSG00000131652.13",276.574337788524,-1.07604215043939,0.120597397143552,-8.92259846336929,4.55473658121554e-19,4.46449548161448e-18,"ENSG00000131652.14","THOC6","protein_coding"
"3598","ENSG00000131669","ENSG00000131669.9",393.172432025635,-0.325909049396191,0.115685285593568,-2.81720400069886,0.00484437450557242,0.011819563522093,"ENSG00000131669.10","NINJ1","protein_coding"
"3599","ENSG00000131697","ENSG00000131697.17",326.355076157825,0.581561278465991,0.118135067974973,4.92285050015119,8.52926117898374e-07,3.34023446349718e-06,"ENSG00000131697.18","NPHP4","protein_coding"
"3600","ENSG00000131724","ENSG00000131724.10",381.767604914913,0.625433947662472,0.227412830540295,2.75021398826331,0.0059556357837287,0.0142900237650794,"ENSG00000131724.11","IL13RA1","protein_coding"
"3601","ENSG00000131725","ENSG00000131725.13",443.601136893336,-0.313134859659115,0.0866869433443166,-3.61224940664198,0.000303552399078453,0.000893451962770641,"ENSG00000131725.14","WDR44","protein_coding"
